,id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
5,383339,31,SavedShot,0.9490000152587891,0.5829999923706055,0.1472400724887848,Michy Batshuayi,a,1678,OpenPlay,2020,LeftFoot,14489,Fulham,Crystal Palace,1,2,2020-10-24 14:00:00,Wilfried Zaha,Pass
10,383351,77,SavedShot,0.7619999694824219,0.32,0.016933659091591835,Michy Batshuayi,a,1678,OpenPlay,2020,LeftFoot,14489,Fulham,Crystal Palace,1,2,2020-10-24 14:00:00,Andros Townsend,Pass
9,384373,76,BlockedShot,0.9569999694824218,0.539000015258789,0.15865367650985718,Michy Batshuayi,a,1678,OpenPlay,2020,Head,14504,Wolverhampton Wanderers,Crystal Palace,2,0,2020-10-30 20:00:00,Patrick van Aanholt,Cross
1,388333,27,MissedShots,0.7680000305175781,0.415,0.02547517605125904,Michy Batshuayi,a,1678,OpenPlay,2020,RightFoot,14516,Burnley,Crystal Palace,1,0,2020-11-23 17:30:00,Jairo Riedewald,Pass
5,388340,59,SavedShot,0.8580000305175781,0.6120000076293945,0.23032359778881073,Michy Batshuayi,a,1678,OpenPlay,2020,RightFoot,14516,Burnley,Crystal Palace,1,0,2020-11-23 17:30:00,,BallRecovery
5,401175,96,Goal,0.909000015258789,0.5370000076293945,0.11096576601266861,Michy Batshuayi,h,1678,OpenPlay,2020,LeftFoot,14634,Crystal Palace,West Ham,2,3,2021-01-26 18:00:00,Jordan Ayew,Pass
3,401698,41,MissedShots,0.9269999694824219,0.5529999923706055,0.45458659529685974,Michy Batshuayi,h,1678,OpenPlay,2020,RightFoot,14638,Crystal Palace,Wolverhampton Wanderers,1,0,2021-01-30 15:00:00,,Rebound
9,401708,71,MissedShots,0.85,0.6509999847412109,0.0519988015294075,Michy Batshuayi,h,1678,OpenPlay,2020,RightFoot,14638,Crystal Palace,Wolverhampton Wanderers,1,0,2021-01-30 15:00:00,,Rebound
4,402509,40,SavedShot,0.6980000305175781,0.47200000762939454,0.01157460268586874,Michy Batshuayi,a,1678,OpenPlay,2020,LeftFoot,14652,Newcastle United,Crystal Palace,1,2,2021-02-02 20:15:00,Eberechi Eze,TakeOn
11,413426,85,Goal,0.915,0.6680000305175782,0.06292817741632462,Michy Batshuayi,a,1678,OpenPlay,2020,LeftFoot,14728,Everton,Crystal Palace,1,1,2021-04-05 17:00:00,Jeffrey Schlupp,Pass
